,Prediced,True,Error
119,46.27012252807617,50.87,4.599877471923826
120,60.110801696777344,61.61,1.4991983032226557
121,47.83945083618164,47.9,0.060549163818357954
122,141.0756072998047,138.219,2.8566072998046934
123,235.92092895507812,225.27,10.650928955078115
124,124.62318420410156,122.41999999999999,2.203184204101575
125,43.3194580078125,41.2,2.119458007812497
126,19.99354362487793,19.36,0.6335436248779303
127,51.42475509643555,51.2,0.22475509643554403
128,91.44879150390625,94.33,2.8812084960937483
129,230.7074737548828,225.27,5.437473754882802
130,46.69890213012695,41.65,5.0489021301269545
131,202.3184814453125,191.84,10.478481445312497
132,190.9886474609375,191.84,0.8513525390625034
133,64.22614288330078,64.25,0.02385711669921875
134,64.32194519042969,83.17,18.848054809570314
135,37.24576950073242,39.49,2.24423049926758
136,235.35494995117188,225.27,10.084949951171865
137,18.182344436645508,19.17,0.9876555633544939
138,224.36256408691406,237.77,13.407435913085948
139,71.81181335449219,59.61,12.201813354492188
140,66.96570587158203,96.98,30.014294128417973
141,60.21217727661133,65.46,5.247822723388666
142,21.212820053100586,21.19,0.02282005310058466
143,151.23159790039062,116.90000000000002,34.331597900390605
144,136.63687133789062,140.09,3.4531286621093784
145,10.874192237854004,12.65,1.7758077621459964
146,35.89299774169922,35.87,0.022997741699221308
147,86.11026763916016,86.31,0.19973236083984602
